t_d_model_ps	DeltaT_lattice_K	DeltaT_electron_K
20.1	295.620115389188	295.619425716058
20.15	295.620098467587	295.619410546845
20.2	295.620081579013	295.61939539455
20.25	295.620064723174	295.619380259044
20.3	295.620047899785	295.619365140197
20.35	295.620031108561	295.619350037877
20.4	295.62001434922	295.619334951961
20.45	295.619997621482	295.61931988232
20.5	295.619980925073	295.619304828829
20.55	295.619964259717	295.619289791363
20.6	295.619947625145	295.619274769801
20.65	295.619931021088	295.619259764021
20.7	295.61991444728	295.619244773903
20.75	295.619897903457	295.619229799327
20.8	295.61988138936	295.619214840177
20.85	295.619864904729	295.619199896332
20.9	295.61984844931	295.619184967679
20.95	295.619832022849	295.619170054104
21	295.619815625095	295.619155155492
21.05	295.6197992558	295.619140271732
21.1	295.619782914718	295.619125402711
21.15	295.619766601605	295.619110548319
21.2	295.619750316221	295.61909570845
21.25	295.619734058326	295.619080882991
21.3	295.619717827683	295.619066071839
21.35	295.61970162406	295.619051274886
21.4	295.619685447223	295.619036492027
21.45	295.619669296943	295.61902172316
21.5	295.619653172992	295.61900696818
21.55	295.619637075146	295.618992226987
21.6	295.619621003181	295.618977499478
21.65	295.619604956877	295.618962785554
21.7	295.619588936013	295.618948085117
21.75	295.619572940375	295.618933398067
21.8	295.619556969748	295.618918724309
21.85	295.619541023918	295.618904063746
21.9	295.619525102677	295.618889416283
21.95	295.619509205814	295.618874781825
22	295.619493333126	295.618860160281
22.05	295.619477484406	295.618845551556
22.1	295.619461659454	295.61883095556
22.15	295.619445858068	295.618816372202
22.2	295.619430080051	295.618801801392
22.25	295.619414325205	295.618787243042
22.3	295.619398593338	295.618772697063
22.35	295.619382884256	295.618758163368
22.4	295.619367197768	295.618743641873
22.45	295.619351533686	295.61872913249
22.5	295.619335891824	295.618714635135
22.55	295.619320271995	295.618700149724
22.6	295.619304674017	295.618685676175
22.65	295.619289097708	295.618671214406
22.7	295.619273542889	295.618656764334
22.75	295.619258009382	295.61864232588
22.8	295.61924249701	295.618627898964
22.85	295.6192270056	295.618613483506
22.9	295.619211534978	295.618599079431
22.95	295.619196084973	295.618584686657
23	295.619180655416	295.618570305109
23.05	295.61916524614	295.618555934713
23.1	295.619149856979	295.618541575392
23.15	295.619134487767	295.618527227071
23.2	295.619119138343	295.618512889677
23.25	295.619103808545	295.618498563138
23.3	295.619088498213	295.61848424738
23.35	295.61907320719	295.618469942333
23.4	295.61905793532	295.618455647925
23.45	295.619042682446	295.618441364085
23.5	295.619027448416	295.618427090745
23.55	295.619012233078	295.618412827836
23.6	295.618997036282	295.618398575289
23.65	295.618981857878	295.618384333037
23.7	295.618966697719	295.618370101013
23.75	295.61895155566	295.618355879149
23.8	295.618936431555	295.618341667383
23.85	295.618921325262	295.618327465648
23.9	295.618906236639	295.618313273878
23.95	295.618891165545	295.618299092012
24	295.618876111842	295.618284919986
24.05	295.618861075392	295.618270757739
24.1	295.618846056058	295.618256605207
24.15	295.618831053706	295.618242462328
24.2	295.618816068203	295.618228329043
24.25	295.618801099416	295.618214205292
24.3	295.618786147213	295.618200091014
24.35	295.618771211467	295.618185986152
24.4	295.618756292047	295.618171890646
24.45	295.618741388828	295.61815780444
24.5	295.618726501683	295.618143727475
24.55	295.618711630487	295.618129659696
24.6	295.618696775118	295.618115601045
24.65	295.618681935453	295.618101551467
24.7	295.61866711137	295.618087510907
24.75	295.618652302751	295.618073479312
24.8	295.618637509477	295.618059456626
24.85	295.61862273143	295.618045442796
24.9	295.618607968494	295.618031437769
24.95	295.618593220554	295.618017441493
25	295.618578487496	295.618003453917
25.05	295.618563769207	295.617989474986
25.1	295.618549065575	295.617975504652
25.15	295.618534376489	295.617961542864
25.2	295.618519701841	295.617947589572
25.25	295.618505041521	295.617933644726
25.3	295.618490395422	295.617919708277
25.35	295.618475763438	295.617905780178
25.4	295.618461145463	295.61789186038
25.45	295.618446541393	295.617877948834
25.5	295.618431951125	295.617864045494
25.55	295.618417374557	295.617850150313
25.6	295.618402811587	295.617836263245
25.65	295.618388262115	295.617822384246
25.7	295.618373726041	295.617808513267
25.75	295.618359203268	295.617794650264
25.8	295.618344693699	295.617780795194
25.85	295.618330197236	295.617766948011
25.9	295.618315713784	295.617753108674
25.95	295.618301243249	295.617739277137
26	295.618286785538	295.617725453359
26.05	295.618272340557	295.617711637296
26.1	295.618257908216	295.617697828907
26.15	295.618243488422	295.617684028151
26.2	295.618229081086	295.617670234985
26.25	295.61821468612	295.61765644937
26.3	295.618200303434	295.617642671263
26.35	295.618185932943	295.617628900627
26.4	295.618171574558	295.61761513742
26.45	295.618157228195	295.617601381604
26.5	295.618142893768	295.61758763314
26.55	295.618128571194	295.617573891988
26.6	295.61811426039	295.617560158111
26.65	295.618099961273	295.617546431472
26.7	295.618085673763	295.617532712032
26.75	295.618071397777	295.617518999755
26.8	295.618057133236	295.617505294602
26.85	295.618042880062	295.617491596539
26.9	295.618028638175	295.617477905529
26.95	295.618014407498	295.617464221537
27	295.618000187955	295.617450544527
27.05	295.617985979469	295.617436874463
27.1	295.617971781964	295.617423211312
27.15	295.617957595367	295.617409555038
27.2	295.617943419604	295.617395905607
27.25	295.6179292546	295.617382262987
27.3	295.617915100285	295.617368627144
27.35	295.617900956585	295.617354998044
27.4	295.61788682343	295.617341375653
27.45	295.61787270075	295.617327759942
27.5	295.617858588475	295.617314150877
27.55	295.617844486537	295.617300548424
27.6	295.617830394866	295.617286952554
27.65	295.617816313394	295.617273363236
27.7	295.617802242056	295.617259780436
27.75	295.617788180785	295.617246204127
27.8	295.617774129515	295.617232634276
27.85	295.617760088181	295.617219070854
27.9	295.617746056719	295.61720551383
27.95	295.617732035064	295.617191963176
28	295.617718023155	295.617178418862
28.05	295.617704020927	295.617164880857
28.1	295.61769002832	295.617151349136
28.15	295.617676045271	295.617137823667
28.2	295.617662071721	295.617124304425
28.25	295.617648107609	295.61711079138
28.3	295.617634152875	295.617097284505
28.35	295.61762020746	295.617083783771
28.4	295.617606271307	295.617070289153
28.45	295.617592344357	295.617056800622
28.5	295.617578426553	295.617043318153
28.55	295.617564517837	295.617029841718
28.6	295.617550618155	295.617016371292
28.65	295.61753672745	295.617002906849
28.7	295.617522845667	295.616989448364
28.75	295.617508972752	295.61697599581
28.8	295.617495108651	295.616962549161
28.85	295.61748125331	295.616949108395
28.9	295.617467406675	295.616935673484
28.95	295.617453568696	295.616922244405
29	295.617439739318	295.616908821135
29.05	295.617425918492	295.616895403647
29.1	295.617412106167	295.616881991919
29.15	295.61739830229	295.616868585928
29.2	295.617384506814	295.616855185647
29.25	295.617370719688	295.616841791057
29.3	295.617356940863	295.616828402132
29.35	295.61734317029	295.616815018852
29.4	295.617329407922	295.616801641192
29.45	295.61731565371	295.61678826913
29.5	295.617301907608	295.616774902644
29.55	295.617288169569	295.616761541712
29.6	295.617274439546	295.616748186313
29.65	295.617260717494	295.616734836426
29.7	295.617247003368	295.616721492026
29.75	295.617233297122	295.616708153095
29.8	295.617219598711	295.616694819611
29.85	295.617205908093	295.616681491554
29.9	295.617192225222	295.616668168902
29.95	295.617178550057	295.616654851636
30	295.617164882553	295.616641539735
30.05	295.617151222669	295.616628233178
30.1	295.617137570362	295.616614931947
30.15	295.617123925591	295.616601636021
30.2	295.617110288315	295.61658834538
30.25	295.617096658492	295.616575060006
30.3	295.617083036083	295.616561779879
30.35	295.617069421047	295.61654850498
30.4	295.617055813345	295.61653523529
30.45	295.617042212937	295.616521970792
30.5	295.617028619784	295.616508711465
30.55	295.617015033848	295.616495457292
30.6	295.617001455091	295.616482208255
30.65	295.616987883475	295.616468964335
30.7	295.616974318962	295.616455725515
30.75	295.616960761515	295.616442491778
30.8	295.616947211098	295.616429263104
30.85	295.616933667674	295.616416039477
30.9	295.616920131207	295.616402820882
30.95	295.616906601661	295.616389607297
31	295.616893079001	295.616376398709
31.05	295.616879563192	295.6163631951
31.1	295.616866054199	295.616349996454
31.15	295.616852551988	295.616336802753
31.2	295.616839056525	295.616323613981
31.25	295.616825567776	295.616310430123
31.3	295.616812085707	295.616297251164
31.35	295.616798610285	295.616284077085
31.4	295.616785141479	295.616270907871
31.45	295.616771679254	295.616257743508
31.5	295.61675822358	295.616244583979
31.55	295.616744774424	295.61623142927
31.6	295.616731331754	295.616218279365
31.65	295.61671789554	295.616205134248
31.7	295.61670446575	295.616191993905
31.75	295.616691042353	295.616178858321
31.8	295.61667762532	295.616165727482
31.85	295.61666421462	295.616152601372
31.9	295.616650810223	295.616139479977
31.95	295.6166374121	295.616126363283
32	295.616624020222	295.616113251276
32.05	295.616610634558	295.616100143942
32.1	295.616597255082	295.616087041266
32.15	295.616583881764	295.616073943237
32.2	295.616570514576	295.616060849837
32.25	295.61655715349	295.616047761056
32.3	295.616543798478	295.616034676878
32.35	295.616530449514	295.616021597291
32.4	295.616517106569	295.616008522282
32.45	295.616503769617	295.615995451836
32.5	295.616490438632	295.615982385942
32.55	295.616477113587	295.615969324586
32.6	295.616463794455	295.615956267756
32.65	295.616450481211	295.615943215438
32.7	295.616437173829	295.61593016762
32.75	295.616423872284	295.615917124291
32.8	295.616410576551	295.615904085436
32.85	295.616397286604	295.615891051044
32.9	295.616384002419	295.615878021104
32.95	295.616370723971	295.615864995604
33	295.616357451236	295.61585197453
33.05	295.616344184189	295.61583895787
33.1	295.616330922808	295.615825945614
33.15	295.616317667069	295.615812937749
33.2	295.616304416947	295.615799934264
33.25	295.61629117242	295.615786935147
33.3	295.616277933466	295.615773940387
33.35	295.61626470006	295.615760949973
33.4	295.616251472181	295.615747963895
33.45	295.616238249806	295.61573498214
33.5	295.616225032913	295.615722004697
33.55	295.61621182148	295.615709031555
33.6	295.616198615485	295.615696062704
33.65	295.616185414908	295.615683098133
33.7	295.616172219725	295.615670137832
33.75	295.616159029917	295.61565718179
33.8	295.616145845463	295.615644229995
33.85	295.616132666341	295.615631282438
33.9	295.616119492531	295.615618339109
33.95	295.616106324013	295.615605399998
34	295.616093160766	295.615592465093
34.05	295.61608000277	295.615579534386
34.1	295.616066850006	295.615566607867
34.15	295.616053702454	295.615553685524
34.2	295.616040560094	295.615540767348
34.25	295.616027422908	295.615527853331
34.3	295.616014290875	295.615514943461
34.35	295.616001163977	295.615502037731
34.4	295.615988042195	295.615489136128
34.45	295.615974925511	295.615476238646
34.5	295.615961813906	295.615463345274
34.55	295.615948707362	295.615450456002
34.6	295.615935605861	295.615437570822
34.65	295.615922509384	295.615424689725
34.7	295.615909417914	295.615411812702
34.75	295.615896331434	295.615398939741
34.8	295.615883249925	295.615386070837
34.85	295.615870173371	295.61537320598
34.9	295.615857101754	295.615360345161
34.95	295.615844035057	295.615347488371
35	295.615830973263	295.615334635602
35.05	295.615817916357	295.615321786844
35.1	295.61580486432	295.61530894209
35.15	295.615791817137	295.61529610133
35.2	295.615778774791	295.615283264559
35.25	295.615765737267	295.615270431766
35.3	295.615752704548	295.615257602942
35.35	295.615739676618	295.61524477808
35.4	295.615726653461	295.615231957173
35.45	295.615713635063	295.61521914021
35.5	295.615700621408	295.615206327186
35.55	295.61568761248	295.615193518091
35.6	295.615674608264	295.615180712918
35.65	295.615661608745	295.615167911659
35.7	295.615648613909	295.615155114307
35.75	295.61563562374	295.615142320854
35.8	295.615622638224	295.615129531291
35.85	295.615609657346	295.61511674561
35.9	295.615596681092	295.615103963806
35.95	295.615583709447	295.615091185871
36	295.615570742399	295.615078411798
36.05	295.615557779931	295.615065641577
36.1	295.615544822031	295.615052875204
36.15	295.615531868686	295.615040112668
36.2	295.61551891988	295.615027353966
36.25	295.615505975601	295.615014599088
36.3	295.615493035834	295.615001848028
36.35	295.615480100568	295.614989100778
36.4	295.615467169789	295.614976357332
36.45	295.615454243483	295.614963617682
36.5	295.615441321638	295.614950881822
36.55	295.61542840424	295.614938149746
36.6	295.615415491278	295.614925421446
36.65	295.615402582738	295.614912696914
36.7	295.615389678608	295.614899976147
36.75	295.615376778875	295.614887259135
36.8	295.615363883527	295.614874545872
36.85	295.615350992552	295.614861836353
36.9	295.615338105939	295.614849130569
36.95	295.615325223673	295.614836428516
37	295.615312345745	295.614823730188
37.05	295.615299472142	295.614811035576
37.1	295.615286602852	295.614798344674
37.15	295.615273737864	295.614785657479
37.2	295.615260877166	295.614772973981
37.25	295.615248020746	295.614760294176
37.3	295.615235168595	295.614747618057
37.35	295.615222320699	295.614734945617
37.4	295.615209477049	295.614722276852
37.45	295.615196637633	295.614709611756
37.5	295.61518380244	295.614696950322
37.55	295.615170971459	295.614684292543
37.6	295.61515814468	295.614671638414
37.65	295.615145322092	295.61465898793
37.7	295.615132503684	295.614646341085
37.75	295.615119689446	295.614633697873
37.8	295.615106879367	295.614621058288
37.85	295.615094073437	295.614608422323
37.9	295.615081271646	295.614595789975
37.95	295.615068473984	295.614583161236
38	295.61505568044	295.614570536104
38.05	295.615042891004	295.614557914569
38.1	295.615030105668	295.614545296628
38.15	295.61501732442	295.614532682276
38.2	295.615004547251	295.614520071505
38.25	295.614991774152	295.614507464313
38.3	295.614979005112	295.614494860692
38.35	295.614966240123	295.614482260638
38.4	295.614953479174	295.614469664145
38.45	295.614940722257	295.614457071209
38.5	295.614927969362	295.614444481823
38.55	295.61491522048	295.614431895984
38.6	295.614902475602	295.614419313684
38.65	295.614889734719	295.61440673492
38.7	295.614876997821	295.614394159686
38.75	295.6148642649	295.614381587977
38.8	295.614851535947	295.614369019789
38.85	295.614838810954	295.614356455115
38.9	295.614826089911	295.614343893953
38.95	295.614813372809	295.614331336296
39	295.614800659641	295.614318782139
39.05	295.614787950398	295.614306231479
39.1	295.614775245071	295.614293684309
39.15	295.614762543652	295.614281140625
39.2	295.614749846132	295.614268600423
39.25	295.614737152504	295.614256063697
39.3	295.614724462759	295.614243530443
39.35	295.61471177689	295.614231000656
39.4	295.614699094887	295.614218474331
39.45	295.614686416743	295.614205951465
39.5	295.614673742451	295.614193432051
39.55	295.614661072001	295.614180916086
39.6	295.614648405387	295.614168403566
39.65	295.614635742601	295.614155894486
39.7	295.614623083635	295.614143388841
39.75	295.614610428481	295.614130886626
39.8	295.614597777132	295.614118387838
39.85	295.61458512958	295.614105892472
39.9	295.614572485818	295.614093400523
39.95	295.614559845838	295.614080911988
40	295.614547209633	295.614068426862
40.05	295.614534577197	295.61405594514
40.1	295.61452194852	295.614043466818
40.15	295.614509323597	295.614030991893
40.2	295.614496702421	295.614018520359
40.25	295.614484084983	295.614006052213
40.3	295.614471471278	295.613993587452
40.35	295.614458861297	295.613981126069
40.4	295.614446255035	295.613968668061
40.45	295.614433652485	295.613956213424
40.5	295.614421053639	295.613943762153
40.55	295.614408458491	295.613931314246
40.6	295.614395867033	295.613918869699
40.65	295.614383279261	295.613906428506
40.7	295.614370695166	295.613893990663
40.75	295.614358114742	295.613881556169
40.8	295.614345537983	295.613869125017
40.85	295.614332964882	295.613856697204
40.9	295.614320395433	295.613844272726
40.95	295.61430782963	295.61383185158
41	295.614295267466	295.613819433761
41.05	295.614282708934	295.613807019265
41.1	295.614270154029	295.61379460809
41.15	295.614257602744	295.61378220023
41.2	295.614245055074	295.613769795682
41.25	295.614232511012	295.613757394444
41.3	295.614219970551	295.61374499651
41.35	295.614207433687	295.613732601877
41.4	295.614194900413	295.613720210542
41.45	295.614182370722	295.613707822501
41.5	295.61416984461	295.613695437749
41.55	295.614157322071	295.613683056284
41.6	295.614144803097	295.613670678101
41.65	295.614132287685	295.613658303196
41.7	295.614119775827	295.613645931568
41.75	295.614107267519	295.613633563213
41.8	295.614094762755	295.613621198125
41.85	295.614082261528	295.613608836303
41.9	295.614069763834	295.613596477743
41.95	295.614057269667	295.613584122439
42	295.614044779021	295.61357177039
42.05	295.614032291891	295.613559421593
42.1	295.614019808272	295.613547076043
42.15	295.614007328158	295.613534733737
42.2	295.613994851543	295.613522394673
42.25	295.613982378423	295.613510058846
42.3	295.613969908792	295.613497726252
42.35	295.613957442645	295.61348539689
42.4	295.613944979977	295.613473070755
42.45	295.613932520782	295.613460747844
42.5	295.613920065056	295.613448428153
42.55	295.613907612792	295.61343611168
42.6	295.613895163987	295.613423798422
42.65	295.613882718636	295.613411488374
42.7	295.613870276732	295.613399181534
42.75	295.613857838271	295.613386877898
42.8	295.613845403249	295.613374577462
42.85	295.613832971659	295.613362280226
42.9	295.613820543499	295.613349986184
42.95	295.613808118761	295.613337695335
43	295.613795697443	295.613325407673
43.05	295.613783279538	295.613313123198
43.1	295.613770865043	295.613300841905
43.15	295.613758453952	295.61328856379
43.2	295.61374604626	295.613276288852
43.25	295.613733641964	295.613264017087
43.3	295.613721241059	295.613251748492
43.35	295.613708843539	295.613239483063
43.4	295.6136964494	295.613227220798
43.45	295.613684058638	295.613214961695
43.5	295.613671671248	295.61320270575
43.55	295.613659287226	295.613190452959
43.6	295.613646906567	295.61317820332
43.65	295.613634529267	295.613165956831
43.7	295.613622155322	295.613153713486
43.75	295.613609784726	295.613141473285
43.8	295.613597417476	295.613129236224
43.85	295.613585053567	295.6131170023
43.9	295.613572692995	295.61310477151
43.95	295.613560335756	295.613092543852
44	295.613547981845	295.613080319321
44.05	295.613535631258	295.613068097917
44.1	295.613523283992	295.613055879636
44.15	295.613510940041	295.613043664475
44.2	295.613498599402	295.61303145243
44.25	295.61348626207	295.613019243499
44.3	295.613473928042	295.61300703768
44.35	295.613461597313	295.612994834969
44.4	295.613449269879	295.612982635366
44.45	295.613436945737	295.612970438864
44.5	295.613424624882	295.612958245462
44.55	295.61341230731	295.612946055158
44.6	295.613399993017	295.61293386795
44.65	295.613387682	295.612921683833
44.7	295.613375374254	295.612909502806
44.75	295.613363069776	295.612897324865
44.8	295.613350768561	295.612885150009
44.85	295.613338470606	295.612872978233
44.9	295.613326175907	295.612860809536
44.95	295.61331388446	295.612848643915
45	295.613301596262	295.612836481368
45.05	295.613289311308	295.61282432189
45.1	295.613277029595	295.612812165481
45.15	295.613264751119	295.612800012137
45.2	295.613252475876	295.612787861856
45.25	295.613240203863	295.612775714635
45.3	295.613227935076	295.61276357047
45.35	295.613215669512	295.612751429362
45.4	295.613203407166	295.612739291305
45.45	295.613191148036	295.612727156299
45.5	295.613178892117	295.61271502434
45.55	295.613166639406	295.612702895425
45.6	295.6131543899	295.612690769553
45.65	295.613142143594	295.61267864672
45.7	295.613129900486	295.612666526923
45.75	295.613117660572	295.612654410161
45.8	295.613105423848	295.612642296432
45.85	295.613093190311	295.612630185732
45.9	295.613080959958	295.612618078059
45.95	295.613068732785	295.61260597341
46	295.613056508789	295.612593871785
46.05	295.613044287966	295.612581773178
46.1	295.613032070313	295.612569677589
46.15	295.613019855826	295.612557585014
46.2	295.613007644503	295.612545495451
46.25	295.61299543634	295.612533408899
46.3	295.612983231333	295.612521325355
46.35	295.61297102948	295.612509244814
46.4	295.612958830777	295.612497167277
46.45	295.612946635221	295.61248509274
46.5	295.612934442808	295.612473021201
46.55	295.612922253536	295.612460952657
46.6	295.612910067401	295.612448887107
46.65	295.6128978844	295.612436824547
46.7	295.61288570453	295.612424764976
46.75	295.612873527787	295.612412708391
46.8	295.612861354169	295.612400654789
46.85	295.612849183672	295.612388604168
46.9	295.612837016294	295.612376556527
46.95	295.612824852031	295.612364511863
47	295.61281269088	295.612352470172
47.05	295.612800532838	295.612340431454
47.1	295.612788377902	295.612328395706
47.15	295.612776226069	295.612316362925
47.2	295.612764077335	295.612304333109
47.25	295.612751931699	295.612292306258
47.3	295.612739789157	295.612280282366
47.35	295.612727649705	295.612268261433
47.4	295.612715513341	295.612256243455
47.45	295.612703380063	295.612244228432
47.5	295.612691249866	295.61223221636
47.55	295.612679122749	295.612220207238
47.6	295.612666998707	295.612208201063
47.65	295.612654877739	295.612196197833
47.7	295.612642759842	295.612184197546
47.75	295.612630645012	295.612172200199
47.8	295.612618533246	295.612160205791
47.85	295.612606424542	295.612148214318
47.9	295.612594318898	295.61213622578
47.95	295.612582216309	295.612124240174
48	295.612570116774	295.612112257497
48.05	295.612558020289	295.612100277747
48.1	295.612545926852	295.612088300923
48.15	295.612533836459	295.612076327023
48.2	295.612521749109	295.612064356043
48.25	295.612509664799	295.612052387982
48.3	295.612497583525	295.612040422838
48.35	295.612485505284	295.612028460608
48.4	295.612473430075	295.612016501291
48.45	295.612461357895	295.612004544884
48.5	295.61244928874	295.611992591384
48.55	295.612437222609	295.611980640791
48.6	295.612425159497	295.611968693102
48.65	295.612413099404	295.611956748315
48.7	295.612401042325	295.611944806428
48.75	295.612388988259	295.611932867438
48.8	295.612376937203	295.611920931343
48.85	295.612364889154	295.611908998142
48.9	295.612352844109	295.611897067834
48.95	295.612340802067	295.611885140414
49	295.612328763024	295.611873215882
49.05	295.612316726977	295.611861294235
49.1	295.612304693925	295.61184937547
49.15	295.612292663864	295.611837459587
49.2	295.612280636793	295.611825546583
49.25	295.612268612708	295.611813636457
49.3	295.612256591607	295.611801729205
49.35	295.612244573487	295.611789824826
49.4	295.612232558347	295.611777923318
49.45	295.612220546182	295.61176602468
49.5	295.612208536992	295.611754128907
49.55	295.612196530773	295.611742236
49.6	295.612184527524	295.611730345956
49.65	295.61217252724	295.611718458774
49.7	295.612160529921	295.611706574449
49.75	295.612148535564	295.611694692982
49.8	295.612136544165	295.611682814371
49.85	295.612124555723	295.611670938612
49.9	295.612112570236	295.611659065704
49.95	295.6121005877	295.611647195645
50	295.612088608114	295.611635328433
50.05	295.612076631475	295.611623464066
50.1	295.612064657781	295.611611602543
50.15	295.612052687029	295.61159974386
50.2	295.612040719217	295.611587888017
50.25	295.612028754342	295.611576035011
50.3	295.612016792403	295.611564184841
50.35	295.612004833396	295.611552337504
50.4	295.61199287732	295.611540492999
50.45	295.611980924172	295.611528651324
50.5	295.61196897395	295.611516812475
50.55	295.611957026652	295.611504976453
50.6	295.611945082275	295.611493143255
50.65	295.611933140816	295.611481312878
50.7	295.611921202275	295.611469485322
50.75	295.611909266647	295.611457660584
50.8	295.611897333932	295.611445838662
50.85	295.611885404127	295.611434019555
50.9	295.611873477229	295.611422203261
50.95	295.611861553236	295.611410389776
51	295.611849632146	295.611398579101
51.05	295.611837713957	295.611386771232
51.1	295.611825798667	295.611374966168
51.15	295.611813886273	295.611363163907
51.2	295.611801976773	295.611351364448
51.25	295.611790070164	295.611339567789
51.3	295.611778166446	295.611327773926
51.35	295.611766265615	295.611315982859
51.4	295.611754367669	295.611304194586
51.45	295.611742472607	295.611292409105
51.5	295.611730580425	295.611280626415
51.55	295.611718691121	295.611268846511
51.6	295.611706804695	295.611257069395
51.65	295.611694921143	295.611245295064
51.7	295.611683040463	295.611233523515
51.75	295.611671162653	295.611221754747
51.8	295.611659287711	295.611209988759
51.85	295.611647415635	295.611198225548
51.9	295.611635546422	295.611186465112
51.95	295.611623680071	295.61117470745
52	295.61161181658	295.61116295256
52.05	295.611599955946	295.61115120044
52.1	295.611588098167	295.611139451089
52.15	295.611576243241	295.611127704505
52.2	295.611564391166	295.611115960684
52.25	295.611552541941	295.611104219627
52.3	295.611540695562	295.611092481331
52.35	295.611528852027	295.611080745794
52.4	295.611517011336	295.611069013014
52.45	295.611505173485	295.611057282992
52.5	295.611493338473	295.611045555723
52.55	295.611481506297	295.611033831206
52.6	295.611469676956	295.61102210944
52.65	295.611457850447	295.611010390422
52.7	295.611446026769	295.610998674152
52.75	295.611434205919	295.610986960627
52.8	295.611422387895	295.610975249845
52.85	295.611410572696	295.610963541804
52.9	295.611398760319	295.610951836504
52.95	295.611386950762	295.610940133942
53	295.611375144024	295.610928434117
53.05	295.611363340102	295.610916737026
53.1	295.611351538994	295.610905042668
53.15	295.611339740699	295.610893351043
53.2	295.611327945214	295.610881662147
53.25	295.611316152537	295.610869975978
53.3	295.611304362667	295.610858292535
53.35	295.611292575601	295.610846611817
53.4	295.611280791338	295.610834933822
53.45	295.611269009875	295.610823258547
53.5	295.611257231211	295.610811585992
53.55	295.611245455343	295.610799916155
53.6	295.61123368227	295.610788249033
53.65	295.61122191199	295.610776584625
53.7	295.6112101445	295.61076492293
53.75	295.611198379799	295.610753263946
53.8	295.611186617886	295.610741607671
53.85	295.611174858757	295.610729954103
53.9	295.611163102411	295.610718303241
53.95	295.611151348847	295.610706655083
54	295.611139598062	295.610695009627
54.05	295.611127850054	295.610683366872
54.1	295.611116104821	295.610671726816
54.15	295.611104362363	295.610660089457
54.2	295.611092622676	295.610648454793
54.25	295.611080885759	295.610636822823
54.3	295.611069151609	295.610625193546
54.35	295.611057420226	295.61061356696
54.4	295.611045691607	295.610601943062
54.45	295.61103396575	295.610590321852
54.5	295.611022242654	295.610578703328
54.55	295.611010522317	295.610567087488
54.6	295.610998804736	295.610555474329
54.65	295.61098708991	295.610543863851
54.7	295.610975377837	295.610532256053
54.75	295.610963668515	295.610520650932
54.8	295.610951961943	295.610509048486
54.85	295.610940258118	295.610497448714
54.9	295.610928557039	295.610485851616
54.95	295.610916858703	295.610474257188
55	295.61090516311	295.610462665429
55.05	295.610893470257	295.610451076338
55.1	295.610881780143	295.610439489913
55.15	295.610870092765	295.610427906152
55.2	295.610858408122	295.610416325054
55.25	295.610846726212	295.610404746616
55.3	295.610835047033	295.610393170839
55.35	295.610823370583	295.610381597719
55.4	295.610811696861	295.610370027256
55.45	295.610800025865	295.610358459446
55.5	295.610788357593	295.610346894291
55.55	295.610776692043	295.610335331786
55.6	295.610765029214	295.61032377193
55.65	295.610753369103	295.610312214724
55.7	295.610741711709	295.610300660164
55.75	295.610730057031	295.610289108251
55.8	295.610718405066	295.61027755898
55.85	295.610706755812	295.61026601235
55.9	295.610695109269	295.610254468361
55.95	295.610683465433	295.61024292701
56	295.610671824304	295.610231388296
56.05	295.610660185879	295.610219852219
56.1	295.610648550158	295.610208318774
56.15	295.610636917137	295.610196787962
56.2	295.610625286816	295.610185259781
56.25	295.610613659193	295.610173734229
56.3	295.610602034266	295.610162211305
56.35	295.610590412033	295.610150691007
56.4	295.610578792492	295.610139173332
56.45	295.610567175642	295.610127658281
56.5	295.610555561481	295.610116145851
56.55	295.610543950008	295.610104636041
56.6	295.61053234122	295.610093128849
56.65	295.610520735116	295.610081624274
56.7	295.610509131695	295.610070122315
56.75	295.610497530954	295.610058622969
56.8	295.610485932891	295.610047126235
56.85	295.610474337506	295.61003563211
56.9	295.610462744797	295.610024140596
56.95	295.610451154761	295.610012651688
57	295.610439567397	295.610001165386
57.05	295.610427982703	295.609989681688
57.1	295.610416400679	295.609978200593
57.15	295.610404821321	295.609966722099
57.2	295.610393244629	295.609955246205
57.25	295.6103816706	295.609943772909
57.3	295.610370099233	295.60993230221
57.35	295.610358530527	295.609920834106
57.4	295.610346964479	295.609909368594
57.45	295.610335401089	295.609897905675
57.5	295.610323840354	295.609886445347
57.55	295.610312282272	295.609874987608
57.6	295.610300726843	295.609863532456
57.65	295.610289174064	295.60985207989
57.7	295.610277623934	295.609840629908
57.75	295.610266076451	295.609829182509
57.8	295.610254531613	295.609817737692
57.85	295.610242989419	295.609806295454
57.9	295.610231449868	295.609794855795
57.95	295.610219912957	295.609783418712
58	295.610208378685	295.609771984206
58.05	295.610196847051	295.609760552272
58.1	295.610185318052	295.60974912291
58.15	295.610173791687	295.609737696121
58.2	295.610162267955	295.6097262719
58.25	295.610150746853	295.609714850247
58.3	295.610139228381	295.609703431161
58.35	295.610127712536	295.609692014639
58.4	295.610116199318	295.60968060068
58.45	295.610104688724	295.609669189283
58.5	295.610093180752	295.609657780447
58.55	295.610081675402	295.60964637417
58.6	295.610070172671	295.609634970449
58.65	295.610058672559	295.609623569286
58.7	295.610047175063	295.609612170676
58.75	295.610035680181	295.609600774619
58.8	295.610024187913	295.609589381114
58.85	295.610012698257	295.609577990159
58.9	295.610001211211	295.609566601753
58.95	295.609989726773	295.609555215892
59	295.609978244942	295.609543832578
59.05	295.609966765716	295.609532451808
