t_d_model_ps	DeltaT_lattice_K	DeltaT_electron_K
1.50967311541027	295.808988186726	295.839789122063
1.51434289526351	295.808985158134	295.837412116298
1.51901267511674	295.808981044756	295.835101989198
1.52368245496998	295.808975877944	295.833115951474
1.52835223482322	295.808969807587	295.831429723143
1.53302201467645	295.808962972298	295.830024370079
1.53769179452969	295.808955501891	295.82888398754
1.54236157438292	295.80894751878	295.827707263308
1.54703135423616	295.80893900643	295.826461268644
1.55170113408939	295.808929933142	295.82515346683
1.55637091394263	295.808920270677	295.823789293526
1.56104069379586	295.808909993319	295.822400536004
1.5657104736491	295.808899090016	295.821081246328
1.57038025350234	295.808887593077	295.819826493235
1.57505003335557	295.808875532517	295.818632545753
1.57971981320881	295.80886293662	295.81749628893
1.58438959306204	295.808849832215	295.816426328871
1.58905937291528	295.808836250088	295.815427543376
1.59372915276851	295.808822223257	295.814496486195
1.59839893262175	295.808807783133	295.813630090277
1.60306871247498	295.8087929597	295.812825557331
1.60773849232822	295.808777781637	295.811912159491
1.61240827218145	295.808762198914	295.810887647054
1.61707805203469	295.808746160491	295.809759861768
1.62174783188793	295.808729618974	295.808535224211
1.62641761174116	295.808712529951	295.807321070121
1.6310873915944	295.80869489851	295.806341786547
1.63575717144763	295.808676833163	295.80558027388
1.64042695130087	295.808658434479	295.805023198679
1.6450967311541	295.808639796829	295.804659325927
1.64976651100734	295.808621009356	295.804294724125
1.65443629086057	295.808602071768	295.803839908297
1.65910607071381	295.808582942529	295.803303556322
1.66377585056704	295.80856358413	295.802692103997
1.66844563042028	295.808543962046	295.802019397713
1.67311541027352	295.808524048156	295.801510684439
1.67778519012675	295.808503918179	295.801153812382
1.68245496997999	295.808483642189	295.800939517956
1.68712474983322	295.808463285953	295.800860066787
1.69179452968646	295.808442911642	295.800790969794
1.69646430953969	295.80842252401	295.800550809369
1.70113408939293	295.80840204419	295.800153423391
1.70580386924616	295.808381399741	295.799609424903
1.7104736490994	295.80836052315	295.798927632527
1.71514342895264	295.808339351006	295.797971989364
1.71981320880587	295.808317757217	295.796709832918
1.72448298865911	295.808295600702	295.795158684945
1.72915276851234	295.808272748532	295.793333625738
1.73382254836558	295.808249074795	295.791320151639
1.73849232821881	295.808224493052	295.789662362955
1.74316210807205	295.808199167704	295.788329936923
1.74783188792528	295.808173249077	295.787300189379
1.75250166777852	295.80814687696	295.786554539037
1.75717144763176	295.808120182506	295.785912217111
1.76184122748499	295.808093213472	295.78518587852
1.76651100733823	295.808065931241	295.784384920462
1.77118078719146	295.808038301554	295.783515813728
1.7758505670447	295.808010293152	295.782583539188
1.78052034689793	295.807981877089	295.78166082598
1.78519012675117	295.80795305796	295.780760958825
1.7898599066044	295.807923846478	295.779882161297
1.79452968645764	295.807894252535	295.779023104112
1.79919946631087	295.8078642854	295.778185806374
1.80386924616411	295.807833955272	295.777381628139
1.80853902601735	295.807803277579	295.776608678553
1.81320880587058	295.807772266871	295.775865353035
1.81787858572382	295.807740936949	295.775150228223
1.82254836557705	295.807709300953	295.774237577775
1.82721814543029	295.807677267969	295.772959863565
1.83188792528352	295.80764466991	295.771341122476
1.83655770513676	295.80761134986	295.769400947997
1.84122748498999	295.807577160014	295.767156262576
1.84589726484323	295.807541960446	295.765026933496
1.85056704469647	295.80750580483	295.763040669376
1.8552368245497	295.807468759581	295.761184640795
1.85990660440294	295.807430885158	295.759449025125
1.86457638425617	295.80739223746	295.757982357246
1.86924616410941	295.807352940821	295.757169962565
1.87391594396264	295.807313297119	295.756968988616
1.87858572381588	295.807273588316	295.757344437386
1.88325550366911	295.807234080098	295.758266008703
1.88792528352235	295.807195024044	295.759301089705
1.89259506337558	295.807156472201	295.760218246944
1.89726484322882	295.807118369922	295.761033885753
1.90193462308205	295.807080670156	295.761759306941
1.90660440293529	295.807043331095	295.762403078824
1.91127418278853	295.807006314903	295.762642527516
1.91594396264176	295.806969435032	295.762501717253
1.920613742495	295.806932516131	295.76200405839
1.92528352234823	295.806895393732	295.761169542746
1.92995330220147	295.806857912668	295.760165200447
1.9346230820547	295.806819994841	295.759261495834
1.93929286190794	295.806781686858	295.7584460804
1.94396264176118	295.806743029603	295.757710557476
1.94863242161441	295.806704060066	295.757048548009
1.95330220146765	295.806664812276	295.756846654302
1.95797198132088	295.806625498441	295.757230389616
1.96264176117412	295.806586388509	295.758163342385
1.96731154102735	295.806547735501	295.759615071444
1.97198132088059	295.806509778273	295.761494181898
1.97665110073382	295.806472713435	295.762874782065
1.98132088058706	295.806436310719	295.763802123529
1.98599066044029	295.80640036085	295.764309364809
1.99066044029353	295.806364669955	295.76442331145
1.99533022014677	295.806329056618	295.764531022937
2	295.80629351793	295.765088389915
2.05	295.805918571092	295.773448006073
2.1	295.805587476301	295.769022746655
2.15	295.805237202754	295.771413757861
2.2	295.804901318357	295.777728306821
2.25	295.80459900498	295.778798751736
2.3	295.804304320716	295.777294358049
2.35	295.804004571409	295.76956226421
2.4	295.803669189781	295.761815262387
2.45	295.803298281305	295.761271295073
2.5	295.802927397562	295.75582559296
2.55	295.802532453487	295.763633300255
2.6	295.802178655275	295.754193227168
2.65	295.801781068495	295.76152355143
2.7	295.801422278661	295.764586043219
2.75	295.801081110474	295.759198990668
2.8	295.800715966723	295.764437429378
2.85	295.800379150431	295.756025673529
2.9	295.800003465254	295.759370140516
2.95	295.799646846356	295.766467546608
3	295.799327615112	295.765361687706
3.05	295.799005279544	295.767481752727
3.1	295.798695693707	295.771036558044
3.15	295.798405830001	295.770501677955
3.2	295.798115493265	295.781129436982
3.25	295.797879501971	295.764067562308
3.3	295.79756157536	295.776712278523
3.35	295.797308036126	295.775333814154
3.4	295.797049665218	295.767209673278
3.45	295.796753355221	295.781185011365
3.5	295.79652783476	295.755502067933
3.55	295.79617795493	295.738134968462
3.6	295.795745210003	295.725880371851
3.65	295.795255135012	295.71703220581
3.7	295.794724750249	295.710538190932
3.75	295.794165818732	295.70570662289
3.8	295.7935866452	295.702066690096
3.85	295.792993179236	295.699290661712
3.9	295.792389730306	295.697146678271
3.95	295.791779447141	295.695468619151
4	295.791164646605	295.694136225867
4.05	295.790547043224	295.693061680504
4.1	295.789927911602	295.692180378645
4.15	295.789308202677	295.691444492012
4.2	295.788688627765	295.690818420698
4.25	295.788069719835	295.69027554487
4.3	295.787451878518	295.689795882035
4.35	295.786835403377	295.689364382849
4.4	295.78622051864	295.688969681999
4.45	295.785607391675	295.688603176548
4.5	295.784996146838	295.688258341966
4.55	295.7843868759	295.687930222036
4.6	295.783779645906	295.687615046806
4.65	295.783174505129	295.687309945406
4.7	295.782571487576	295.687012729543
4.75	295.781970616409	295.686721729833
4.8	295.781371906549	295.686435671835
4.85	295.780775366653	295.686153581982
4.9	295.780181000622	295.685874716093
4.95	295.779588808752	295.685598504982
5	295.778998788605	295.685324513036
5.05	295.778410935682	295.685052406641
5.1	295.777825243931	295.684781930095
5.15	295.777241706135	295.684512887232
5.2	295.776660314209	295.684245127391
5.25	295.77608105943	295.683978534694
5.3	295.775503932604	295.683713019862
5.35	295.774928924202	295.683448513952
5.4	295.774356024458	295.683184963581
5.45	295.773785223447	295.682922327261
5.5	295.773216511143	295.682660572611
5.55	295.772649877461	295.682399674214
5.6	295.772085312293	295.682139611983
5.65	295.771522805532	295.681880369913
5.7	295.77096234709	295.681621935123
5.75	295.770403926916	295.681364297123
5.8	295.769847535001	295.681107447257
5.85	295.769293161391	295.680851378274
5.9	295.76874079619	295.680596083999
5.95	295.768190429565	295.680341559086
6	295.767642051748	295.680087798823
6.05	295.76709565304	295.679834798988
6.1	295.76655122381	295.679582555732
6.15	295.766008754496	295.679331065504
6.2	295.765468235608	295.67908032497
6.25	295.764929657723	295.678830330974
6.3	295.764393011492	295.678581080499
6.35	295.763858287631	295.678332570629
6.4	295.763325476928	295.678084798539
6.45	295.762794570238	295.677837761465
6.5	295.762265558484	295.677591456699
6.55	295.761738432656	295.67734588158
6.6	295.76121318381	295.677101033479
6.65	295.760689803069	295.676856909797
6.7	295.760168281619	295.676613507963
6.75	295.759648610711	295.676370825424
6.8	295.759130781658	295.676128859651
6.85	295.758614785838	295.675887608128
6.9	295.758100614688	295.675647068356
6.95	295.757588259707	295.675407237851
7	295.757077712456	295.675168114142
7.05	295.756568964553	295.674929694771
7.1	295.756062007676	295.674691977289
7.15	295.755556833561	295.674454959261
7.2	295.755053434003	295.674218638263
7.25	295.75455180085	295.673983011883
7.3	295.754051926011	295.673748077716
7.35	295.753553801447	295.673513833371
7.4	295.753057419175	295.673280276466
7.45	295.752562771266	295.673047404628
7.5	295.752069849844	295.672815215494
7.55	295.751578647089	295.672583706714
7.6	295.751089155229	295.672352875944
7.65	295.750601366547	295.672122720851
7.7	295.750115273376	295.671893239112
7.75	295.7496308681	295.671664428414
7.8	295.749148143153	295.671436286451
7.85	295.748667091019	295.671208810929
7.9	295.748187704231	295.670981999563
7.95	295.747709975369	295.670755850077
8	295.747233897064	295.670530360204
8.05	295.746759461992	295.670305527686
8.1	295.746286662877	295.670081350275
8.15	295.74581549249	295.66985782573
8.2	295.745345943646	295.669634951822
8.25	295.744878009209	295.669412726329
8.3	295.744411682085	295.66919114704
8.35	295.743946955226	295.668970211749
8.4	295.743483821628	295.668749918261
8.45	295.74302227433	295.668530264393
8.5	295.742562306417	295.668311247965
8.55	295.742103911013	295.66809286681
8.6	295.741647081288	295.667875118768
8.65	295.741191810452	295.667658001687
8.7	295.740738091756	295.667441513424
8.75	295.740285918495	295.667225651845
8.8	295.739835284003	295.667010414826
8.85	295.739386181654	295.666795800248
8.9	295.738938604862	295.666581806003
8.95	295.738492547084	295.666368429989
9	295.738048001811	295.666155670115
9.05	295.737604962577	295.665943524296
9.1	295.737163422952	295.665731990458
9.15	295.736723376548	295.665521066531
9.2	295.736284817009	295.665310750458
9.25	295.735847738023	295.665101040185
9.3	295.735412133309	295.664891933671
9.35	295.734977996628	295.664683428879
9.4	295.734545321775	295.664475523782
9.45	295.73411410258	295.664268216362
9.5	295.733684332912	295.664061504604
9.55	295.733256006673	295.663855386508
9.6	295.732829117802	295.663649860075
9.65	295.73240366027	295.663444923319
9.7	295.731979628086	295.663240574258
9.75	295.731557015292	295.663036810921
9.8	295.731135815963	295.662833631342
9.85	295.73071602421	295.662631033564
9.9	295.730297634174	295.662429015635
9.95	295.729880640032	295.662227575615
10	295.729465035992	295.662026711569
10.05	295.729050816297	295.661826421568
10.1	295.72863797522	295.661626703694
10.15	295.728226507067	295.661427556032
10.2	295.727816406174	295.661228976677
10.25	295.727407666912	295.661030963734
10.3	295.72700028368	295.660833515309
10.35	295.72659425091	295.660636629521
10.4	295.726189563062	295.660440304493
10.45	295.72578621463	295.660244538356
10.5	295.725384200135	295.660049329247
10.55	295.724983514131	295.659854675313
10.6	295.724584151199	295.659660574705
10.65	295.724186105951	295.659467025583
10.7	295.723789373028	295.659274026114
10.75	295.723393947099	295.65908157447
10.8	295.722999822863	295.658889668833
10.85	295.722606995047	295.658698307388
10.9	295.722215458407	295.658507488331
10.95	295.721825207725	295.658317209862
11	295.721436237814	295.658127470189
11.05	295.721048543512	295.657938267527
11.1	295.720662119686	295.657749600095
11.15	295.72027696123	295.657561466125
11.2	295.719893063063	295.657373863847
11.25	295.719510420134	295.657186791505
11.3	295.719129027416	295.657000247347
11.35	295.718748879911	295.656814229628
11.4	295.718369972644	295.656628736606
11.45	295.717992300669	295.656443766551
11.5	295.717615859063	295.656259317737
11.55	295.717240642931	295.656075388445
11.6	295.716866647402	295.655891976961
11.65	295.716493867631	295.655709081579
11.7	295.716122298798	295.655526700598
11.75	295.715751936107	295.655344832325
11.8	295.715382774786	295.655163475072
11.85	295.715014810091	295.654982627158
11.9	295.714648037299	295.654802286907
11.95	295.714282451712	295.654622452652
12	295.713918048655	295.654443122729
12.05	295.71355482348	295.654264295483
12.1	295.713192771559	295.654085969263
12.15	295.712831888289	295.653908142424
12.2	295.71247216909	295.653730813331
12.25	295.712113609405	295.653553980349
12.3	295.711756204701	295.653377641854
12.35	295.711399950466	295.653201796224
12.4	295.711044842212	295.653026441847
12.45	295.710690875473	295.652851577114
12.5	295.710338045805	295.652677200424
12.55	295.709986348787	295.65250331018
12.6	295.709635780018	295.652329904792
12.65	295.709286335121	295.652156982676
12.7	295.708938009739	295.651984542253
12.75	295.708590799538	295.651812581951
12.8	295.708244700205	295.651641100202
12.85	295.707899707447	295.651470095446
12.9	295.707555816994	295.651299566127
12.95	295.707213024596	295.651129510694
13	295.706871326022	295.650959927606
13.05	295.706530717065	295.650790815321
13.1	295.706191193536	295.650622172307
13.15	295.705852751268	295.650453997039
13.2	295.705515386113	295.650286287993
13.25	295.705179093943	295.650119043654
13.3	295.704843870652	295.64995226251
13.35	295.70450971215	295.649785943058
13.4	295.704176614371	295.649620083796
13.45	295.703844573266	295.649454683232
13.5	295.703513584805	295.649289739876
13.55	295.70318364498	295.649125252247
13.6	295.7028547498	295.648961218863
13.65	295.702526895292	295.648797638254
13.7	295.702200077505	295.648634508953
13.75	295.701874292505	295.648471829497
13.8	295.701549536377	295.64830959843
13.85	295.701225805224	295.6481478143
13.9	295.700903095169	295.647986475661
13.95	295.70058140235	295.647825581073
14	295.700260722928	295.647665129098
14.05	295.699941053078	295.647505118308
14.1	295.699622388994	295.647345547278
14.15	295.69930472689	295.647186414585
14.2	295.698988062994	295.647027718816
14.25	295.698672393556	295.64686945856
14.3	295.698357714839	295.646711632413
14.35	295.698044023127	295.646554238974
14.4	295.69773131472	295.646397276848
14.45	295.697419585934	295.646240744646
14.5	295.697108833104	295.646084640983
14.55	295.69679905258	295.645928964479
14.6	295.696490240731	295.645773713758
14.65	295.696182393941	295.64561888745
14.7	295.695875508612	295.645464484192
14.75	295.695569581162	295.645310502621
14.8	295.695264608024	295.645156941383
14.85	295.69496058565	295.645003799126
14.9	295.694657510507	295.644851074507
14.95	295.694355379078	295.644698766182
15	295.694054187861	295.644546872816
15.05	295.693753933372	295.644395393079
15.1	295.693454612141	295.644244325642
15.15	295.693156220716	295.644093669184
15.2	295.692858755659	295.643943422387
15.25	295.692562213547	295.643793583938
15.3	295.692266590974	295.64364415253
15.35	295.691971884549	295.643495126861
15.4	295.691678090896	295.643346505629
15.45	295.691385206653	295.643198287543
15.5	295.691093228475	295.643050471311
15.55	295.690802153032	295.642903055651
15.6	295.690511977008	295.642756039279
15.65	295.690222697101	295.642609420921
15.7	295.689934310026	295.642463199305
15.75	295.689646812511	295.642317373165
15.8	295.689360201299	295.642171941238
15.85	295.689074473147	295.642026902266
15.9	295.688789624827	295.641882254996
15.95	295.688505653127	295.641737998178
16	295.688222554845	295.641594130568
16.05	295.687940326797	295.641450650925
16.1	295.687658965811	295.641307558013
16.15	295.687378468731	295.6411648506
16.2	295.687098832412	295.641022527459
16.25	295.686820053724	295.640880587368
16.3	295.686542129553	295.640739029106
16.35	295.686265056796	295.640597851461
16.4	295.685988832364	295.640457053222
16.45	295.685713453182	295.640316633183
16.5	295.685438916189	295.640176590141
16.55	295.685165218335	295.6400369229
16.6	295.684892356587	295.639897630266
16.65	295.684620327921	295.639758711049
16.7	295.68434912933	295.639620164067
16.75	295.684078757818	295.639481988136
16.8	295.683809210402	295.639344182081
16.85	295.683540484112	295.639206744727
16.9	295.683272575992	295.639069674908
16.95	295.683005483096	295.638932971458
17	295.682739202494	295.638796633218
17.05	295.682473731267	295.638660659029
17.1	295.682209066508	295.638525047741
17.15	295.681945205324	295.638389798205
17.2	295.681682144833	295.638254909276
17.25	295.681419882165	295.638120379814
17.3	295.681158414465	295.637986208681
17.35	295.680897738887	295.637852394747
17.4	295.680637852599	295.637718936883
17.45	295.680378752781	295.637585833963
17.5	295.680120436624	295.637453084867
17.55	295.679862901332	295.637320688478
17.6	295.679606144119	295.637188643683
17.65	295.679350162214	295.637056949372
17.7	295.679094952855	295.636925604441
17.75	295.678840513293	295.636794607787
17.8	295.67858684079	295.636663958313
17.85	295.67833393262	295.636533654926
17.9	295.678081786068	295.636403696534
17.95	295.677830398431	295.636274082051
18	295.677579767017	295.636144810396
18.05	295.677329889146	295.636015880488
18.1	295.677080762147	295.635887291254
18.15	295.676832383363	295.63575904162
18.2	295.676584750147	295.635631130519
18.25	295.676337859863	295.635503556887
18.3	295.676091709886	295.635376319664
18.35	295.675846297601	295.635249417792
18.4	295.675601620406	295.635122850219
18.45	295.675357675709	295.634996615894
18.5	295.675114460927	295.634870713772
18.55	295.674871973491	295.634745142811
18.6	295.67463021084	295.634619901971
18.65	295.674389170424	295.634494990217
18.7	295.674148849704	295.634370406517
18.75	295.673909246153	295.634246149844
18.8	295.673670357251	295.634122219172
18.85	295.673432180492	295.633998613481
18.9	295.673194713377	295.633875331752
18.95	295.672957953421	295.633752372971
19	295.672721898146	295.633629736127
19.05	295.672486545085	295.633507420213
19.1	295.672251891782	295.633385424226
19.15	295.672017935791	295.633263747165
19.2	295.671784674674	295.633142388032
19.25	295.671552106007	295.633021345833
19.3	295.671320227371	295.63290061958
19.35	295.671089036361	295.632780208285
19.4	295.670858530579	295.632660110964
19.45	295.670628707638	295.632540326637
19.5	295.670399565162	295.632420854327
19.55	295.670171100781	295.632301693061
19.6	295.669943312139	295.632182841868
19.65	295.669716196886	295.632064299782
19.7	295.669489752683	295.631946065838
19.75	295.669263977201	295.631828139076
19.8	295.66903886812	295.63171051854
19.85	295.668814423128	295.631593203275
19.9	295.668590639925	295.631476192331
19.95	295.668367516218	295.63135948476
20	295.668145049724	295.631243079618
20.05	295.667923238169	295.631126975964
20.1	295.66770207929	295.631011172859
20.15	295.667481570829	295.630895669369
20.2	295.667261710541	295.630780464564
20.25	295.667042496188	295.630665557514
20.3	295.666823925542	295.630550947294
20.35	295.666605996383	295.630436632982
20.4	295.6663887065	295.630322613659
20.45	295.666172053691	295.63020888841
20.5	295.665956035764	295.630095456319
20.55	295.665740650533	295.62998231648
20.6	295.665525895823	295.629869467984
20.65	295.665311769467	295.629756909928
20.7	295.665098269307	295.629644641412
20.75	295.664885393192	295.629532661538
20.8	295.664673138981	295.629420969412
20.85	295.664461504542	295.62930956414
20.9	295.66425048775	295.629198444836
20.95	295.664040086488	295.629087610614
21	295.66383029865	295.628977060591
21.05	295.663621122135	295.628866793887
21.1	295.663412554854	295.628756809627
21.15	295.663204594722	295.628647106934
21.2	295.662997239665	295.628537684941
21.25	295.662790487617	295.628428542778
21.3	295.66258433652	295.62831967958
21.35	295.662378784322	295.628211094485
21.4	295.662173828983	295.628102786634
21.45	295.661969468467	295.627994755171
21.5	295.661765700749	295.627886999243
21.55	295.661562523809	295.627779517998
21.6	295.661359935639	295.62767231059
21.65	295.661157934234	295.627565376171
21.7	295.6609565176	295.627458713903
21.75	295.660755683751	295.627352322943
21.8	295.660555430707	295.627246202457
21.85	295.660355756496	295.627140351609
21.9	295.660156659154	295.627034769571
21.95	295.659958136725	295.626929455513
22	295.659760187261	295.626824408609
22.05	295.659562808821	295.626719628038
22.1	295.65936599947	295.626615112979
22.15	295.659169757283	295.626510862615
22.2	295.658974080341	295.626406876132
22.25	295.658778966732	295.626303152718
22.3	295.658584414554	295.626199691564
22.35	295.658390421909	295.626096491863
22.4	295.658196986908	295.625993552813
22.45	295.658004107669	295.625890873611
22.5	295.657811782318	295.625788453459
22.55	295.657620008987	295.625686291562
22.6	295.657428785815	295.625584387127
22.65	295.657238110951	295.625482739363
22.7	295.657047982547	295.625381347483
22.75	295.656858398765	295.6252802107
22.8	295.656669357772	295.625179328234
22.85	295.656480857744	295.625078699303
22.9	295.656292896864	295.624978323131
22.95	295.656105473319	295.624878198941
23	295.655918585306	295.624778325963
23.05	295.655732231028	295.624678703427
23.1	295.655546408694	295.624579330564
23.15	295.655361116521	295.624480206611
23.2	295.655176352732	295.624381330804
23.25	295.654992115558	295.624282702386
23.3	295.654808403234	295.624184320599
23.35	295.654625214005	295.624086184687
23.4	295.654442546121	295.6239882939
23.45	295.654260397838	295.623890647487
23.5	295.65407876742	295.623793244701
23.55	295.653897653136	295.623696084797
23.6	295.653717053264	295.623599167034
23.65	295.653536966086	295.623502490671
23.7	295.653357389892	295.623406054971
23.75	295.653178322977	295.623309859199
23.8	295.652999763644	295.623213902623
23.85	295.652821710203	295.623118184513
23.9	295.652644160967	295.62302270414
23.95	295.652467114259	295.62292746078
24	295.652290568406	295.622832453709
24.05	295.652114521743	295.622737682207
24.1	295.65193897261	295.622643145556
24.15	295.651763919353	295.622548843041
24.2	295.651589360325	295.622454773946
24.25	295.651415293885	295.622360937562
24.3	295.651241718399	295.62226733318
24.35	295.651068632237	295.622173960093
24.4	295.650896033777	295.622080817597
24.45	295.650723921402	295.62198790499
24.5	295.650552293501	295.621895221573
24.55	295.650381148471	295.621802766648
24.6	295.650210484712	295.62171053952
24.65	295.650040300631	295.621618539497
24.7	295.649870594643	295.621526765888
24.75	295.649701365166	295.621435218005
24.8	295.649532610625	295.621343895162
24.85	295.649364329452	295.621252796676
24.9	295.649196520083	295.621161921865
24.95	295.64902918096	295.621071270049
25	295.648862310532	295.620980840553
25.05	295.648695907254	295.620890632699
25.1	295.648529969584	295.620800645817
25.15	295.648364495988	295.620710879235
25.2	295.648199484938	295.620621332287
25.25	295.64803493491	295.620532004305
25.3	295.647870844387	295.620442894626
25.35	295.647707211857	295.620354002589
25.4	295.647544035814	295.620265327533
25.45	295.647381314756	295.620176868801
25.5	295.647219047189	295.620088625738
25.55	295.647057231622	295.620000597691
25.6	295.646895866572	295.619912784008
25.65	295.64673495056	295.619825184041
25.7	295.646574482111	295.619737797144
25.75	295.646414459759	295.619650622672
25.8	295.64625488204	295.619563659981
25.85	295.646095747498	295.619476908432
25.9	295.64593705468	295.619390367386
25.95	295.64577880214	295.619304036206
26	295.645620988436	295.619217914259
26.05	295.645463612133	295.619132000913
26.1	295.6453066718	295.619046295537
26.15	295.645150166011	295.618960797502
26.2	295.644994093346	295.618875506184
26.25	295.644838452389	295.618790420959
26.3	295.644683241732	295.618705541203
26.35	295.644528459968	295.618620866296
26.4	295.644374105699	295.618536395622
26.45	295.644220177529	295.618452128563
26.5	295.644066674068	295.618368064507
26.55	295.643913593934	295.618284202839
26.6	295.643760935745	295.618200542953
26.65	295.643608698128	295.618117084238
26.7	295.643456879713	295.618033826089
26.75	295.643305479135	295.617950767902
26.8	295.643154495035	295.617867909075
26.85	295.643003926058	295.617785249007
26.9	295.642853770855	295.617702787099
26.95	295.64270402808	295.617620522757
27	295.642554696394	295.617538455384
27.05	295.642405774461	295.617456584389
27.1	295.642257260951	295.617374909182
27.15	295.642109154538	295.617293429173
27.2	295.641961453903	295.617212143776
27.25	295.641814157728	295.617131052404
27.3	295.641667264702	295.617050154478
27.35	295.64152077352	295.616969449413
27.4	295.641374682878	295.616888936632
27.45	295.641228991481	295.616808615556
27.5	295.641083698034	295.616728485612
27.55	295.640938801252	295.616648546224
27.6	295.64079429985	295.616568796821
27.65	295.640650192549	295.616489236832
27.7	295.640506478076	295.616409865691
27.75	295.640363155162	295.61633068283
27.8	295.64022022254	295.616251687684
27.85	295.640077678952	295.616172879692
27.9	295.63993552314	295.616094258292
27.95	295.639793753855	295.616015822924
28	295.639652369847	295.615937573033
28.05	295.639511369876	295.615859508063
28.1	295.639370752704	295.615781627458
28.15	295.639230517095	295.615703930669
28.2	295.639090661823	295.615626417143
28.25	295.63895118566	295.615549086334
28.3	295.638812087388	295.615471937695
28.35	295.63867336579	295.61539497068
28.4	295.638535019654	295.615318184746
28.45	295.638397047772	295.615241579352
28.5	295.638259448942	295.615165153959
28.55	295.638122221964	295.615088908028
28.6	295.637985365645	295.615012841023
28.65	295.637848878793	295.614936952409
28.7	295.637712760222	295.614861241654
28.75	295.63757700875	295.614785708227
28.8	295.6374416232	295.614710351598
28.85	295.637306602397	295.61463517124
28.9	295.637171945173	295.614560166626
28.95	295.637037650362	295.614485337232
29	295.636903716802	295.614410682537
29.05	295.636770143338	295.614336202017
29.1	295.636636928815	295.614261895155
29.15	295.636504072084	295.614187761432
29.2	295.636371572001	295.614113800333
29.25	295.636239427425	295.614040011344
29.3	295.636107637219	295.61396639395
29.35	295.635976200251	295.613892947642
29.4	295.63584511539	295.61381967191
29.45	295.635714381514	295.613746566246
29.5	295.635583997499	295.613673630144
29.55	295.63545396223	295.613600863099
29.6	295.635324274594	295.613528264609
29.65	295.635194933481	295.613455834171
29.7	295.635065937786	295.613383571286
29.75	295.634937286408	295.613311475456
29.8	295.634808978249	295.613239546184
29.85	295.634681012216	295.613167782976
29.9	295.634553387218	295.613096185337
29.95	295.63442610217	295.613024752777
30	295.63429915599	295.612953484804
30.05	295.634172547598	295.612882380929
30.1	295.634046275921	295.612811440666
30.15	295.633920339888	295.612740663529
30.2	295.633794738431	295.612670049033
30.25	295.633669470487	295.612599596697
30.3	295.633544534996	295.612529306038
30.35	295.633419930902	295.612459176578
30.4	295.633295657153	295.612389207839
30.45	295.633171712701	295.612319399345
30.5	295.633048096499	295.612249750618
30.55	295.632924807507	295.612180261188
30.6	295.632801844687	295.612110930582
30.65	295.632679207006	295.612041758329
30.7	295.632556893431	295.61197274396
30.75	295.632434902937	295.611903887007
30.8	295.6323132345	295.611835187006
30.85	295.6321918871	295.61176664349
30.9	295.632070859721	295.611698255997
30.95	295.631950151349	295.611630024066
31	295.631829760977	295.611561947237
31.05	295.631709687598	295.61149402505
31.1	295.631589930209	295.611426257049
31.15	295.631470487812	295.611358642777
31.2	295.631351359412	295.611291181781
31.25	295.631232544016	295.611223873607
31.3	295.631114040637	295.611156717804
31.35	295.630995848289	295.611089713922
31.4	295.63087796599	295.611022861513
31.45	295.630760392762	295.610956160128
31.5	295.63064312763	295.610889609323
31.55	295.630526169623	295.610823208653
31.6	295.630409517773	295.610756957675
31.65	295.630293171114	295.610690855947
31.7	295.630177128686	295.61062490303
31.75	295.630061389529	295.610559098483
31.8	295.62994595269	295.610493441871
31.85	295.629830817216	295.610427932756
31.9	295.629715982159	295.610362570706
31.95	295.629601446574	295.610297355285
32	295.629487209519	295.610232286062
32.05	295.629373270056	295.610167362607
32.1	295.629259627248	295.610102584489
32.15	295.629146280165	295.610037951283
32.2	295.629033227877	295.609973462561
32.25	295.628920469458	295.609909117897
32.3	295.628808003985	295.609844916868
32.35	295.62869583054	295.609780859052
32.4	295.628583948205	295.609716944028
32.45	295.628472356068	295.609653171374
32.5	295.628361053219	295.609589540674
32.55	295.62825003875	295.609526051509
32.6	295.628139311759	295.609462703465
32.65	295.628028871343	295.609399496126
32.7	295.627918716606	295.609336429078
32.75	295.627808846653	295.609273501911
32.8	295.627699260592	295.609210714214
32.85	295.627589957535	295.609148065576
32.9	295.627480936596	295.609085555591
32.95	295.627372196893	295.609023183851
33	295.627263737547	295.60896094995
33.05	295.62715555768	295.608898853484
33.1	295.627047656421	295.60883689405
33.15	295.626940032897	295.608775071246
33.2	295.626832686241	295.608713384673
33.25	295.62672561559	295.608651833931
33.3	295.626618820081	295.608590418622
33.35	295.626512298856	295.608529138348
33.4	295.626406051058	295.608467992716
33.45	295.626300075835	295.60840698133
33.5	295.626194372337	295.608346103797
33.55	295.626088939717	295.608285359725
33.6	295.625983777131	295.608224748725
33.65	295.625878883737	295.608164270407
33.7	295.625774258696	295.608103924382
33.75	295.625669901174	295.608043710264
33.8	295.625565810336	295.607983627667
33.85	295.625461985354	295.607923676206
33.9	295.6253584254	295.607863855498
33.95	295.625255129649	295.607804165162
34	295.62515209728	295.607744604816
34.05	295.625049327474	295.607685174081
34.1	295.624946819414	295.607625872578
34.15	295.624844572289	295.607566699929
34.2	295.624742585286	295.60750765576
34.25	295.624640857598	295.607448739694
34.3	295.624539388421	295.607389951358
34.35	295.624438176951	295.60733129038
34.4	295.624337222388	295.607272756387
34.45	295.624236523937	295.60721434901
34.5	295.624136080802	295.607156067879
